위도,경도,설치형태,근처 가로등수,근처 CCTV개수,근처 킥라니주차장개수,300m내_사고다발지역_개수,가장가까운_사고다발지역_거리(m),주변 학교 수,가장 가까운 학교와의 거리,광원 등급,위험도(100점)
36.84499046,127.1493659,LED,227,1,0,0,1082.267668807526,1,272.4719078719021,5,33.95
36.8001574,127.1020534,메탈,158,5,0,0,317.2077588603205,0,570.3888320092886,5,34.01
36.84317421,127.1497744,LED,201,0,1,0,1060.9728089766108,0,472.2417556271178,5,34.03
36.84451228,127.1516101,LED,194,1,1,0,1254.416599554339,0,363.2005395797317,5,34.04
36.84162691,127.1278741,CDM,189,7,5,0,906.5808421733674,0,338.99689306413575,4,34.06
36.84053432,127.1289848,CDM,175,9,6,0,796.5396216262046,0,460.95605422692046,4,34.06
36.81096351,127.1038702,CDM,217,7,3,0,300.4861045461318,1,200.6238418404872,4,34.09
36.84176203,127.1283328,CDM,181,6,3,0,866.3303043113772,0,378.9977885722445,4,34.11
36.79114815,127.1390685,LED,147,6,0,0,1039.036307200457,0,335.3931711405415,5,34.12
36.84338168,127.1513864,LED,198,0,1,0,1158.8777683605033,0,472.0862945390275,5,34.15
36.81106079,127.103394,CDM,217,6,2,0,324.2548840174457,1,201.6260174181168,4,34.16
36.84350169,127.1491191,LED,194,0,0,0,1011.481839683069,0,439.4647058690409,5,34.21
36.84308772,127.1504777,LED,197,0,1,0,1095.346945401492,0,486.1455992286333,5,34.29
36.84145291,127.1287836,CDM,184,7,5,0,825.3329550186235,0,421.3671293919716,4,34.29
36.79100503,127.138804,LED,146,6,0,0,1044.554927975402,0,306.96982846481734,5,34.33
36.84307159,127.1507664,LED,196,0,1,0,1104.0875857069511,0,491.9759258022178,5,34.34
36.84307342,127.1510943,LED,195,0,1,0,1116.670292053923,0,497.9505187239805,5,34.39
36.84388939,127.1489405,LED,194,0,0,0,1006.9725403972704,0,399.3214135207908,5,34.4
36.81198342,127.1019552,LED,182,3,0,0,392.3023450476719,0,320.2832335380157,5,34.41
36.84092803,127.1287715,CDM,172,9,6,0,828.1135653416111,0,430.461622857667,4,34.43
36.80720936,127.1474714,LED,178,13,6,0,325.64438185425377,1,265.16352161774336,5,34.44
36.7997797,127.1021586,메탈,155,5,0,0,301.9544654591597,0,542.9139940304058,5,34.45
36.84144297,127.1279067,CDM,192,7,6,0,903.3606623123826,0,344.02361583108626,4,34.47
36.79160861,127.1383075,LED,154,5,0,0,967.5619758302756,0,317.2183901620259,5,34.48
36.84164282,127.128848,CDM,174,7,4,0,820.0037529719128,0,425.36408271753135,4,34.52
36.81169915,127.1024423,LED,192,5,0,0,361.2607626459954,1,277.97276679644995,5,34.54
36.84462681,127.1518934,LED,188,1,1,0,1282.1682520092577,0,364.4219488398681,5,34.56
36.79121114,127.1391443,LED,142,6,0,0,1029.4290817040228,0,344.8892251389798,5,34.57
36.84494461,127.1517679,LED,197,1,2,0,1281.8442681654349,0,328.57831342392484,5,34.58
36.84298053,127.1497291,LED,194,0,1,0,1053.2225017550618,0,493.7790929113883,5,34.61
36.84195556,127.1285265,CDM,175,6,3,0,850.3817123305843,0,396.0567542187383,4,34.62
36.84334136,127.1494215,LED,196,0,1,0,1033.8332569487652,0,454.6127294551441,5,34.63
36.8429575,127.1501271,LED,193,0,1,0,1069.9935017549485,0,497.4473276911132,5,34.66
36.80989658,127.1054181,LED,226,8,7,0,304.68860896251715,1,215.88256777405,5,34.66
36.81688952,127.1075739,CDM,183,10,4,1,224.63580287515057,0,310.40531838905605,4,34.66
36.80998711,127.1049475,LED,216,7,5,0,324.8779725697574,1,181.0994100677424,5,34.66
36.84164014,127.128554,CDM,182,6,4,0,846.1444203726231,0,399.2628565572518,4,34.66
36.81655122,127.1080022,CDM,180,11,5,1,171.07854679968068,0,363.35005744430697,4,34.67
36.84162702,127.1281869,CDM,183,6,4,0,878.75584878398,0,366.7585552838164,4,34.67
36.84477648,127.1493374,LED,227,0,0,0,1071.3611205524107,1,296.39544613525834,5,34.7
36.7911726,127.1393543,LED,140,6,0,0,1022.4024055006572,0,358.33547597332,5,34.71
36.84165624,127.130318,CDM,164,7,3,0,689.3276094060211,0,480.4990576360245,4,34.72
36.79113215,127.1392674,LED,140,6,0,0,1030.4586244663878,0,349.387461276737,5,34.73
36.84070951,127.1287739,CDM,176,9,7,0,823.331830391624,0,437.1323615614021,4,34.74
36.80054423,127.1014666,메탈,149,5,0,0,366.2168434994679,0,578.3625040522547,5,34.75
36.79161279,127.138582,LED,150,5,0,0,986.3127033833924,0,334.4028228691211,5,34.76
36.84286671,127.1506679,LED,191,0,1,0,1079.7223663112086,0,512.9256548560065,5,34.76
36.84322879,127.1493709,LED,194,0,1,0,1026.88811784786,0,467.4105639233968,5,34.77
36.80074475,127.1014333,메탈,148,5,0,0,362.8189075653023,0,596.4960643675455,5,34.77
36.81077503,127.103007,LED,202,5,1,0,371.05869459905176,1,168.78585595016295,5,34.79
36.84164819,127.129436,CDM,162,7,3,0,767.7273243893007,0,477.5872094840312,4,34.79
36.81058058,127.1038165,LED,218,5,3,0,335.54482672646657,1,159.1342697556571,5,34.79
36.80975997,127.1045074,LED,210,6,3,0,348.4620042263044,1,134.8622624258554,5,34.81
36.84308205,127.1513942,LED,190,0,1,0,1129.4054230371346,0,504.0912398475972,5,34.82
36.79097658,127.1393763,LED,139,6,0,0,1039.4939476411744,0,349.1717418613045,5,34.82
36.80703372,127.1474151,LED,174,12,6,0,345.56336240381364,1,253.6308366558177,5,34.84
36.80927351,127.1043414,LED,204,6,2,0,321.6724287899264,1,108.11027408461835,5,34.84
36.84145448,127.1310109,CDM,168,6,2,0,627.133933799873,0,415.68041961267807,4,34.85
36.8416616,127.130906,CDM,167,6,2,0,637.0739233551453,0,429.5248618939537,4,34.87
36.84144448,127.1282454,CDM,188,6,5,0,873.2211300203736,0,373.8945706878584,4,34.88
36.81215696,127.101863,LED,176,3,0,0,395.67237739190745,0,341.20441240318786,5,34.88
36.79947159,127.1018294,메탈,152,5,0,0,330.5528441953953,0,497.8348150476036,5,34.89
36.8167312,127.1082658,CDM,179,10,4,1,171.56710603530988,0,362.9883337733993,4,34.89
36.79989508,127.1018775,메탈,150,5,0,0,328.0763411239032,0,537.6090655583365,5,34.9
36.8117448,127.101756,LED,177,3,0,0,416.9346133564382,0,302.04476385217106,5,34.93
36.81656773,127.107177,CDM,179,11,5,1,229.7801581119789,0,305.46567684054213,4,34.94
36.8104767,127.1041049,LED,215,6,4,0,329.32731918438657,1,160.85944742609368,5,34.96
36.79925189,127.1005741,메탈,145,6,0,0,418.59172676862346,0,414.15824772241183,5,34.96
36.80043117,127.1019511,메탈,154,5,1,0,330.0481692877654,0,590.1770111333311,5,34.99
36.84230023,127.128526,CDM,165,5,1,0,854.0275511357512,0,385.8592093936866,4,35.02
36.80734325,127.1472887,LED,180,13,7,0,319.1933031507063,1,256.5405984784559,5,35.02
36.84145429,127.1307325,CDM,172,6,3,0,651.9074903923279,0,440.0684832907514,4,35.03
36.84330709,127.1515797,LED,188,0,1,0,1159.201410365342,0,485.4684652126814,5,35.04
36.84282786,127.151105,LED,187,0,1,0,1092.5809166721374,0,524.7184179345655,5,35.07
36.84492186,127.1519444,LED,191,1,2,0,1296.036892276451,0,339.4708574355785,5,35.08
36.80659009,127.1472769,LED,160,10,2,0,345.055021995958,1,230.21601261210745,5,35.09
36.84277676,127.1496503,LED,188,0,1,0,1035.9704077854062,0,516.5141391097663,5,35.1
36.80031825,127.1022815,메탈,153,5,1,0,301.7914342625145,0,596.8317474895573,5,35.1
36.80664668,127.1470613,LED,161,10,2,0,325.90958659960893,1,212.25878087698925,5,35.11
36.84338348,127.1517424,LED,187,0,1,0,1173.4064293555284,0,482.5921923743306,5,35.13
36.84271204,127.1500622,LED,187,0,1,0,1042.5324364884411,0,524.3491315259128,5,35.15
36.79932641,127.1003641,메탈,143,6,0,0,421.98540720601846,0,412.6588285180464,5,35.16
36.84114415,127.128912,CDM,173,8,6,0,814.4186532163716,0,437.6270233175084,4,35.16
36.84309183,127.1490034,LED,182,0,0,0,991.8607710225718,0,486.0035377424792,5,35.17
36.81019689,127.1046424,LED,211,7,5,0,329.44586350149166,1,170.42994872043354,5,35.18
36.7990762,127.1020772,메탈,150,5,0,0,313.1691818883109,0,479.95602735133474,5,35.19
36.81033481,127.1040627,LED,214,5,3,0,344.4972658202957,1,145.6579308069403,5,35.22
36.84381972,127.1488086,LED,185,0,0,0,993.5706661429708,0,409.1921598041992,5,35.23
36.79088622,127.139589,LED,134,6,0,0,1037.7745526056272,0,361.5335872249108,5,35.24
36.84165087,127.12973,CDM,164,7,4,0,741.5918692032227,0,503.7070181905251,4,35.24
36.79935949,127.1012073,메탈,158,4,0,0,386.4736477266621,0,454.4025165173386,5,35.26
36.84210896,127.1283306,CDM,169,6,3,0,869.134690971515,0,374.35199469288006,4,35.27
36.79084652,127.1395003,LED,134,6,0,0,1045.709497905899,0,352.5050710414099,5,35.27
36.8414537,127.1298972,CDM,171,7,5,0,726.2374579771482,0,513.4633056017313,4,35.27
36.81667008,127.1085823,CDM,174,10,4,1,151.2947388083714,0,387.2974259036226,4,35.29
36.81651341,127.1074585,CDM,182,11,6,1,205.5679689129136,0,330.2074760501601,4,35.29
36.79140277,127.1390242,LED,143,5,0,0,1018.2841825772186,0,348.6268953067752,5,35.31
36.84166428,127.1311999,CDM,164,6,2,0,610.9608006645943,0,404.1762864847684,4,35.31
36.82855528,127.1639873,LED,173,1,0,0,929.4341638365712,0,479.0674569114255,5,35.33
36.84162668,127.1272485,CDM,196,7,4,0,962.2326685498188,1,283.5172123040149,4,35.34
36.80999419,127.1045805,LED,211,6,4,0,348.17637790720903,1,152.97929682002285,5,35.35
36.8073747,127.1475346,LED,168,12,6,0,306.55207062497493,1,277.74435376742224,5,35.37
36.81194541,127.1016245,LED,171,3,0,0,421.8301740908428,0,327.1842286523032,5,35.38
36.79892983,127.1004672,메탈,143,6,0,0,381.5413666304251,0,378.4212933935865,5,35.38
36.81045296,127.1029085,LED,198,4,0,0,401.34491548398273,1,134.0548393006741,5,35.4
36.84165892,127.130612,CDM,167,6,3,0,663.1992828273378,0,454.97350556554886,4,35.42
36.84305016,127.1516745,LED,183,0,1,0,1137.8279477663127,0,515.2160340091665,5,35.42
36.80057316,127.101884,메탈,149,5,1,0,329.9864837890651,0,600.1763835044943,5,35.42
36.81754818,127.108295,CDM,176,9,3,1,250.82524069240657,0,304.0533441316755,4,35.43
36.81697464,127.1081148,CDM,183,9,4,1,201.5407153349371,0,334.0109588467604,4,35.43
36.8288207,127.1642878,LED,171,1,0,0,964.968997993641,0,480.41699244609015,5,35.46
36.79137555,127.1391838,LED,141,5,0,0,1012.4500396774908,0,358.2089395719639,5,35.46
36.8413158,127.1284974,CDM,181,6,5,0,850.8476490187642,0,398.0696763692167,4,35.47
36.82869472,127.1641558,LED,171,1,0,0,948.9434491914463,0,480.08843258838886,5,35.48
36.84039124,127.1283172,CDM,178,8,7,0,820.4825452698072,0,411.1362781357824,4,35.51
36.84053847,127.1286223,CDM,177,8,7,0,816.229931764757,0,430.3481923988492,4,35.52
36.80698446,127.1471712,LED,178,10,5,0,338.42034168158006,1,231.3117502407109,5,35.53
36.84261674,127.1506029,LED,182,0,1,0,1052.0542262580866,0,539.5464629696891,5,35.54
36.84065369,127.1283142,CDM,179,7,6,0,843.2466638987253,0,400.2150876024244,4,35.55
36.84257676,127.1510415,LED,181,0,1,0,1065.0966402132606,0,550.7297328543432,5,35.56
36.79160782,127.1389853,LED,140,5,0,0,1002.0253580419952,0,360.36357944212006,5,35.56
36.79908263,127.1009324,메탈,156,4,0,0,410.6871170039645,0,415.1536798560622,5,35.59
36.79143842,127.1393604,LED,139,5,0,0,997.6931128650529,0,375.0670576909497,5,35.6
36.82864753,127.1640716,LED,170,1,0,0,940.0701177060192,0,477.8094593965583,5,35.6
36.81022695,127.1037543,LED,212,4,2,0,370.04379558928383,1,121.13671838496572,5,35.6
36.79168689,127.1387922,LED,140,5,0,0,996.0370595202726,0,353.5519480197673,5,35.6
36.8281235,127.1634428,LED,171,1,0,0,867.7223450883997,0,480.7711665750382,5,35.61
36.8102434,127.1055418,LED,225,10,8,1,267.92168859236506,1,241.17196370969103,5,35.65
36.84043273,127.1284932,CDM,176,8,7,0,814.1141360635168,0,423.8158948089471,4,35.65
36.79918795,127.1015909,메탈,154,4,0,0,354.1704486386341,0,459.99695587770606,5,35.67
36.80081879,127.1017891,메탈,147,5,1,0,330.08747488785,0,586.291916519948,5,35.68
36.84358326,127.1487465,LED,179,0,0,0,981.441649012035,0,436.0597451896606,5,35.7
36.82831866,127.1640485,LED,168,1,0,0,925.742160846398,0,501.13718736459,5,35.71
36.79067667,127.1396195,LED,129,6,0,0,1056.2084645999623,0,354.6708814939626,5,35.72
36.80045896,127.1010659,메탈,148,4,0,0,403.0824346636131,0,553.2414530029166,5,35.73
36.79877661,127.1005034,메탈,140,6,0,0,366.1085017378187,0,365.64615846562975,5,35.75
36.84068955,127.128488,CDM,175,8,7,0,836.8309939868053,0,413.555530311945,4,35.76
36.84486571,127.1482388,LED,184,0,0,0,984.201618731378,0,314.49740343345866,5,35.78
36.80931269,127.1041986,CDM,205,6,2,0,332.31025979492154,1,95.5657809614739,4,35.78
36.7914036,127.1394331,LED,137,5,0,0,997.2043036548444,0,378.1761544079976,5,35.78
36.84145409,127.130454,CDM,170,6,4,0,676.6900113194877,0,464.5060709250119,4,35.79
36.84145389,127.1301756,CDM,167,7,5,0,701.4637006408997,0,488.96969282245055,4,35.8
36.80726991,127.1476929,LED,163,12,6,0,311.9611378051951,1,285.9661155604663,5,35.8
36.84328183,127.1519608,LED,179,0,1,0,1172.6186351003614,0,500.4288958065623,5,35.81
36.84145311,127.129062,CDM,176,6,5,0,800.5590178117446,0,446.00616682995656,4,35.81
36.80068874,127.1010774,메탈,146,4,0,0,395.0612479995363,0,576.6393879065264,5,35.83
36.80909975,127.1046802,LED,217,8,2,2,288.02750480519137,1,139.4080993274051,5,35.84
36.82812495,127.1640313,LED,166,1,0,0,917.5772074071862,0,515.380522536378,5,35.85
36.8283581,127.1644108,LED,165,1,0,0,957.7046970910486,0,521.7351713024342,5,35.85
36.84114383,127.1292016,CDM,165,8,6,0,788.6658695450889,0,463.0019909240757,4,35.85
36.84291586,127.1492063,LED,181,0,1,0,1006.1519218134124,0,503.3260331218698,5,35.88
36.82846297,127.1639535,LED,167,1,0,0,923.0740718613482,0,483.8993373205165,5,35.89
36.84318,127.1487541,LED,175,0,0,0,972.0243645712376,0,479.90597916143537,5,35.9
36.80863004,127.1499312,LED,194,7,5,1,166.09345396952523,0,312.0527962940551,5,35.92
36.84164551,127.129142,CDM,167,6,4,0,793.8646917184312,0,451.4725601236269,4,35.94
36.84388761,127.1485621,LED,178,0,0,0,974.5767721537626,0,406.9627612384552,5,35.94
36.80947988,127.1053447,LED,221,9,7,1,275.9077236925814,1,198.9262048843574,5,35.95
36.81617036,127.1073273,CDM,182,11,7,1,197.07564948913253,0,340.8599701817923,4,35.97
36.82825392,127.1636168,LED,167,1,0,0,887.0635747537814,0,479.79939184849394,5,35.97
36.79014976,127.1374786,LED,154,10,0,0,1014.8703474447544,2,156.79906260294376,5,35.98
36.81169325,127.1014421,LED,165,3,0,0,445.28473124189753,0,309.35387865893864,5,36.0
36.84336056,127.1520479,LED,177,0,1,0,1184.0234512883503,0,495.5316760164658,5,36.0
36.81066508,127.1024914,LED,181,5,0,0,414.6077291049501,1,166.15740206122294,5,36.01
36.84281651,127.1516137,LED,176,0,1,0,1112.4024830480014,0,538.1051336366475,5,36.02
36.79020645,127.1371566,LED,155,10,0,0,989.6313344907747,2,135.75451174225822,5,36.02
36.81114682,127.1029095,CDM,199,4,0,0,353.18854076728127,1,210.6806740898891,4,36.03
36.79057053,127.1398462,LED,125,6,0,0,1056.1208109338115,0,369.47557342092927,5,36.03
36.80042766,127.1007857,메탈,145,4,0,0,427.9274913375155,0,539.3525842650707,5,36.04
36.84312408,127.1520053,LED,176,0,1,0,1159.200047941558,0,518.1267320413972,5,36.04
36.79957202,127.1003,메탈,141,5,0,0,447.4696216073208,0,434.84269204833527,5,36.04
36.7905609,127.1397332,LED,125,6,0,0,1062.0956345204834,0,359.6194332449896,5,36.06
36.84243954,127.1499943,LED,176,0,1,0,1012.2159104427368,0,554.3439875795822,5,36.11
36.80967153,127.1043055,CDM,209,5,2,0,354.5360294371495,1,114.44306411960514,4,36.11
36.82787701,127.164126,LED,162,1,0,0,917.7638812306308,0,541.278553787799,5,36.11
36.8414535,127.1296188,CDM,170,7,6,0,751.0112613836608,0,495.3248838635912,4,36.12
36.80850428,127.1496172,LED,192,7,5,1,165.93833682412497,0,307.7201339405725,5,36.13
36.80991365,127.1039388,LED,207,4,2,0,389.9596713226182,1,102.47656952062464,5,36.13
36.84246264,127.1283298,CDM,154,5,1,0,873.612187306549,0,365.1324556538751,4,36.13
36.84143994,127.1272294,CDM,195,7,5,0,963.6311160026256,1,284.46162021827377,4,36.14
36.79183336,127.1387561,LED,134,5,0,0,983.6660378577078,0,362.7556406768982,5,36.15
36.8408983,127.1284911,CDM,172,7,6,0,853.2290538979412,0,407.1345391575359,4,36.16
36.84257521,127.1495882,LED,176,0,1,0,1013.0330462020912,0,539.0445524521544,5,36.18
36.84145331,127.1293404,CDM,170,7,6,0,775.7851211182001,0,470.6594259394416,4,36.19
36.78996036,127.1376267,LED,151,10,0,0,1038.8643533713953,2,160.5111017874545,5,36.2
36.84165355,127.130024,CDM,163,6,4,0,715.4585356084023,0,506.0896681409319,4,36.2
36.82466449,127.1575144,LED,136,8,2,0,314.02342081783297,0,314.3631049193012,5,36.21
36.80671397,127.1472968,LED,163,10,4,0,347.0766128124282,1,234.2546589356992,5,36.22
36.80881067,127.1496121,LED,190,7,5,1,134.6041153529852,0,339.80273275652644,5,36.22
36.8068378,127.1473503,LED,170,10,5,0,352.6207273540641,1,241.9307585035301,5,36.22
36.7903678,127.1398262,LED,123,6,0,0,1076.595505582649,0,361.05212175791866,5,36.22
36.8100668,127.1039839,LED,213,4,3,0,373.3488146957972,1,117.74003148336992,5,36.23
36.84236676,127.150538,LED,174,0,1,0,1024.4284126731943,0,566.3414237760734,5,36.23
36.78996292,127.1373606,LED,152,10,0,0,1021.4794192254034,2,138.43712114823936,5,36.24
36.82798097,127.163888,LED,162,1,0,0,900.6656113854774,0,518.5201573165352,5,36.24
36.8407946,127.1517297,LED,167,1,1,0,927.340267792612,0,559.2093081862977,5,36.25
36.82865111,127.1647414,LED,160,1,0,0,996.143781113317,0,523.9572216215516,5,36.25
36.80844034,127.1503006,LED,191,10,5,1,202.16343293011977,1,284.00762159009,5,36.27
36.7907193,127.1370206,LED,160,9,0,0,942.1420138107728,2,168.11534585234585,5,36.3
36.82755685,127.1643159,LED,158,1,0,0,925.1984884659018,0,579.0827214193196,5,36.31
36.80983512,127.1035745,LED,206,4,2,0,411.7886302281988,1,75.3229247221801,5,36.31
36.82873882,127.1648481,LED,159,1,0,0,1008.3841552816835,0,525.896287846314,5,36.32
36.8409573,127.1517952,LED,165,1,1,0,945.4374749380166,0,577.948959686579,5,36.33
36.79031571,127.1400558,LED,121,6,0,0,1071.812276936398,0,379.3306914884549,5,36.34
36.81063644,127.1043489,CDM,209,7,5,0,302.47173270714217,1,187.75050516725665,4,36.34
36.81245665,127.1017793,LED,159,3,0,0,397.3278469119066,0,375.14208279187153,5,36.34
36.81035942,127.1042672,CDM,211,6,4,0,332.4167141579935,1,158.8767289365206,4,36.35
36.84110705,127.1284943,CDM,179,6,6,0,851.7184525854317,0,401.962221091164,4,36.36
36.82765478,127.1635483,LED,161,1,0,0,861.628556265636,0,527.7074821038036,5,36.36
36.82731979,127.1646909,LED,155,1,0,0,952.1873530780858,0,620.9551894474318,5,36.36
36.79027527,127.1399661,LED,121,6,0,0,1079.5672010280434,0,370.4995844412301,5,36.37
36.82762301,127.1637191,LED,160,1,0,0,875.4197641081272,0,539.674297456776,5,36.38
36.84264491,127.1285255,CDM,151,5,1,0,859.3689924167054,0,379.27734510986494,4,36.38
36.8275992,127.1641388,LED,158,1,0,0,910.9819787810976,0,565.2177699152065,5,36.39
36.84313522,127.1521007,LED,172,0,1,0,1164.4559613834804,0,520.333743774059,5,36.4
36.81621637,127.1070967,CDM,178,11,7,1,217.95769249729068,0,321.3096529883325,4,36.41
36.79956579,127.1023253,메탈,156,5,0,1,286.2160248589427,0,534.6500703109309,5,36.42
36.82892643,127.1643973,LED,168,1,1,0,978.3737956811102,0,481.1366466451874,5,36.43
36.80999089,127.1057656,LED,228,9,8,1,277.9815726089121,1,248.5473562573448,5,36.43
36.79155735,127.1397583,LED,129,5,0,0,966.8469715749212,0,411.74004843238646,5,36.43
36.81726141,127.1082049,CDM,180,9,5,1,225.13294088561247,0,317.68657881552065,4,36.46
36.84260293,127.1490417,LED,166,0,0,0,986.4251549910542,0,539.492525638938,5,36.46
36.82885353,127.16498,LED,157,1,0,0,1023.8070336966136,0,528.38251681382,5,36.47
36.79033467,127.1373249,LED,158,9,0,0,990.8861044653048,2,156.2822565693551,5,36.47
36.84016314,127.1284955,CDM,176,7,7,0,790.8569227997727,0,436.0880739868266,4,36.47
36.82741019,127.1644837,LED,155,1,0,0,936.173150094379,0,601.1911355326387,5,36.47
36.81176476,127.1021146,LED,188,3,0,0,385.9914472986942,1,292.72457813629075,5,36.48
36.80099031,127.1014252,CDM,141,5,0,0,357.66682401556136,0,588.1530988632672,4,36.48
36.80977018,127.1056981,LED,225,9,8,1,285.6731169124736,1,235.80301804429388,5,36.48
36.81660897,127.1088988,CDM,168,10,5,1,134.2578558060954,0,412.21032370586585,4,36.49
36.82805197,127.1646756,LED,156,1,0,0,970.1384501183646,0,562.0437008907661,5,36.5
36.79858058,127.100548,메탈,142,5,0,0,346.57764062700767,0,349.7869019947229,5,36.5
36.84114352,127.1294912,CDM,166,7,6,0,762.9142943004051,0,488.4182765895002,4,36.51
36.82798838,127.1650454,LED,154,1,0,0,999.9405423139442,0,591.3067747433819,5,36.51
36.84012879,127.1283203,CDM,176,7,7,0,798.1305437159488,0,423.7972824233328,4,36.51
36.81139732,127.1023915,LED,190,3,0,0,379.1542688316733,1,246.50135480588355,5,36.51
36.82745564,127.164198,LED,156,1,0,0,912.4338426318568,0,580.828511335818,5,36.51
36.7897194,127.1375506,LED,148,10,0,0,1052.4817461929658,2,147.18730028610958,5,36.53
36.8103703,127.1046987,LED,205,6,5,0,313.1004925196314,1,186.580812661726,5,36.54
36.84021494,127.1235487,CDM,189,7,4,0,894.6942523673381,1,188.4741859877871,4,36.55
36.84013063,127.1244688,CDM,179,8,4,0,947.9362712600076,1,195.09102119186164,4,36.55
36.82723657,127.1645954,LED,153,1,0,0,942.0660298902563,0,622.2797891732703,5,36.56
36.81040599,127.1025162,LED,185,4,0,0,430.913557106035,1,138.53503610796912,5,36.56
36.79011988,127.1399238,LED,119,6,0,0,1096.5575550289295,0,363.1117247191692,5,36.56
36.80857652,127.1494996,LED,187,7,5,1,154.7821729266504,0,319.1013091224576,5,36.57
36.81086563,127.1024356,LED,183,4,0,0,405.6487353234634,1,188.83869655317656,5,36.57
36.81607833,127.1077885,CDM,182,11,8,1,155.53302644844533,0,380.4767728863822,4,36.57
36.84380215,127.148447,LED,171,0,0,0,962.0843628289142,0,418.8710862525173,5,36.58
36.7984319,127.1002918,메탈,134,6,0,0,324.01366635957373,0,323.2529694696537,5,36.58
36.84240828,127.1497673,LED,171,0,1,0,1001.40270904262,0,557.4069747699565,5,36.59
36.79051055,127.1371851,LED,157,9,0,0,968.5296427763664,2,159.781654215277,5,36.59
36.84034095,127.1236891,CDM,189,7,4,0,913.4411642200828,1,172.01112191645518,4,36.6
36.8410928,127.1518498,LED,161,1,1,0,960.5386081795272,0,593.5693960144724,5,36.61
36.84258286,127.151553,LED,169,0,1,0,1087.0345088127776,0,561.3181646101907,5,36.62
36.84230181,127.1502351,LED,170,0,1,0,1006.625928441198,0,570.8554976056159,5,36.62
36.84232565,127.1509779,LED,169,0,1,0,1037.661373363438,0,576.9743481963678,5,36.63
36.8411432,127.1297808,CDM,164,7,6,0,737.1641426789879,0,513.87009268448,4,36.63
36.80897848,127.1042485,LED,198,7,2,1,299.54890946584044,1,104.62769696158348,5,36.63
36.82758925,127.1653248,LED,150,1,0,0,1013.5553578194474,0,639.4049230365832,5,36.65
36.82752139,127.1638927,LED,156,1,0,0,887.649744395828,0,558.0724035787795,5,36.65
36.84321614,127.1522354,LED,169,0,1,0,1178.2200817867226,0,517.1097448228275,5,36.68
36.78958831,127.1379201,LED,144,10,0,0,1086.2687853961838,2,178.18985335179124,5,36.71
36.78977546,127.1377692,LED,145,10,0,0,1062.1915480238893,2,167.46344865424854,5,36.71
36.82809616,127.1652978,LED,151,1,0,0,1024.7715580101676,0,600.8951671226223,5,36.71
36.84282683,127.1519095,LED,168,0,1,0,1126.2394557265231,0,545.7016230122875,5,36.72
36.80039182,127.1005476,메탈,138,4,0,0,449.3663745351527,0,527.2583201241137,5,36.73
36.82735418,127.164265,LED,153,1,0,0,915.8353857985009,0,593.3222500008734,5,36.73
36.80645048,127.1472234,LED,143,10,2,0,340.67286782713603,1,223.84116885963428,5,36.75
36.81626238,127.1068661,CDM,175,11,7,1,238.88787164685985,0,301.975789301149,4,36.75
36.81756538,127.1629972,LED,135,5,0,0,460.8146863946761,0,396.2930859584007,5,36.76
36.84013027,127.1248126,CDM,176,8,4,0,971.1065127571578,1,202.8633185953612,4,36.76
36.84004133,127.1236942,CDM,186,7,4,0,890.4069743419653,1,204.6875190926494,4,36.77
36.82751474,127.1638142,LED,155,1,0,0,880.6859160383367,0,554.3785103534532,5,36.78
36.84182572,127.1508368,LED,157,1,1,0,982.6111600212768,0,629.6068817478368,5,36.79
36.78957079,127.1394242,LED,109,7,0,0,1171.4480345225302,0,311.92009219014653,5,36.79
36.83989356,127.1284979,CDM,173,7,7,0,768.0605724869882,0,433.348944892913,4,36.8
36.81026462,127.1044772,CDM,206,6,4,0,332.41338900179534,1,164.07444136445653,4,36.8
36.84013135,127.1237812,CDM,186,7,4,0,902.9233301919649,1,193.6250547732639,4,36.8
36.81187815,127.1012378,LED,155,3,0,0,457.0265157215936,0,336.2067063931556,5,36.81
36.84222034,127.1505321,LED,167,0,1,0,1009.4989552487646,0,582.43920123265,5,36.84
36.80642794,127.1472346,LED,142,10,2,0,341.7962818842926,1,224.66859097055016,5,36.84
36.84145468,127.1312893,CDM,165,5,3,0,602.360470237747,0,391.34113988762607,4,36.84
36.81618188,127.1078728,CDM,179,11,8,1,154.51758606442283,0,380.6502482362213,4,36.86
36.8115764,127.1010973,LED,155,3,0,0,478.4898974104542,0,314.62659736893005,5,36.87
36.79087098,127.137197,LED,153,9,0,0,942.9954986254556,2,190.9938244932359,5,36.87
36.82904565,127.1645236,LED,163,1,1,0,993.7862669361494,0,482.7356122544857,5,36.87
36.79090965,127.1368693,LED,154,9,0,0,918.0473048697964,2,179.02061210257995,5,36.87
36.8160071,127.1068358,CDM,173,11,7,1,232.37389488017504,0,318.5312046135455,4,36.87
36.81747738,127.1630979,LED,134,5,0,0,472.3327244975003,0,387.7917488400093,5,36.88
36.79929088,127.1024034,메탈,152,5,0,1,280.98858541362074,0,517.3707646145958,5,36.88
36.81756101,127.1628991,LED,134,5,0,0,452.633235395774,0,394.85117458576826,5,36.88
36.78945784,127.137749,LED,143,10,0,0,1084.7632735976608,2,162.65019252524104,5,36.88
36.79838229,127.100601,메탈,139,5,0,0,327.40994647588167,0,334.9061236623683,5,36.88
36.8103152,127.1033006,LED,207,3,2,0,387.8455809794838,1,118.32762624592196,5,36.89
